name,year,month,day,hour,lat,long,status,category,wind,pressure
Clara,1977,9,7,18,34.9,-73,tropical depression,NA,30,1010
Clara,1977,9,8,0,35.1,-71.7,tropical storm,NA,35,1006
Clara,1977,9,8,6,35.3,-69.7,tropical storm,NA,45,1001
Clara,1977,9,8,12,35.5,-67.7,hurricane,1,65,993
Clara,1977,9,8,18,35.6,-66.2,hurricane,1,65,994
Clara,1977,9,9,0,35.5,-64.6,hurricane,1,65,998
Clara,1977,9,9,6,34.8,-63.5,tropical storm,NA,60,1000
Clara,1977,9,9,12,34,-62.8,tropical storm,NA,55,999
Clara,1977,9,9,18,33.4,-62.8,tropical storm,NA,50,1001
Clara,1977,9,10,0,32.8,-63.2,tropical storm,NA,45,1000
Clara,1977,9,10,6,32.8,-63.6,tropical storm,NA,40,1000
Clara,1977,9,10,12,33,-63.8,tropical storm,NA,45,1001
Clara,1977,9,10,18,33.5,-63.7,tropical storm,NA,45,1001
Clara,1977,9,11,0,34.2,-63.2,tropical storm,NA,45,1002
Clara,1977,9,11,6,34.8,-62.5,tropical storm,NA,45,1002
Clara,1977,9,11,12,36,-61.5,extratropical,NA,45,1001
Clara,1977,9,11,18,38,-59.8,extratropical,NA,45,1001
Clara,1977,9,12,0,40.5,-57.5,extratropical,NA,45,1001
Dorothy,1977,9,26,18,28.5,-71.5,tropical depression,NA,20,1010
Dorothy,1977,9,27,0,29.5,-69.8,tropical depression,NA,20,1009
Dorothy,1977,9,27,6,30.2,-67.9,tropical depression,NA,30,1005
Dorothy,1977,9,27,12,30.9,-65.8,tropical storm,NA,40,1002
Dorothy,1977,9,27,18,31.9,-63.6,tropical storm,NA,45,1000
Dorothy,1977,9,28,0,33.2,-61.8,tropical storm,NA,50,996
Dorothy,1977,9,28,6,34.4,-60.8,tropical storm,NA,60,992
Dorothy,1977,9,28,12,35.5,-59.7,hurricane,1,65,988
Dorothy,1977,9,28,18,37,-58.8,hurricane,1,70,984
Dorothy,1977,9,29,0,38.3,-57,hurricane,1,75,980
Dorothy,1977,9,29,6,40,-55.5,hurricane,1,70,984
Dorothy,1977,9,29,12,42,-54,hurricane,1,65,988
Dorothy,1977,9,29,18,44.5,-53,extratropical,NA,60,990
Dorothy,1977,9,30,0,47,-51,extratropical,NA,50,995
Dorothy,1977,9,30,6,49.5,-48.5,extratropical,NA,45,1000
Evelyn,1977,10,13,18,26.9,-62.9,tropical depression,NA,30,1010
Evelyn,1977,10,14,0,29,-64,tropical depression,NA,30,1008
Evelyn,1977,10,14,6,30.9,-64.9,tropical storm,NA,35,1005
Evelyn,1977,10,14,12,33,-64.9,tropical storm,NA,40,1002
Evelyn,1977,10,14,18,35.9,-64.4,tropical storm,NA,50,999
Evelyn,1977,10,15,0,39.2,-63.3,hurricane,1,65,994
Evelyn,1977,10,15,6,42.4,-61.5,hurricane,1,70,996
Evelyn,1977,10,15,12,45.5,-60.1,hurricane,1,70,998
Evelyn,1977,10,15,18,47.4,-59.2,hurricane,1,70,999
Evelyn,1977,10,16,0,49.1,-58.3,extratropical,NA,45,1000
Frieda,1977,10,16,18,17.3,-83.2,tropical depression,NA,25,1011
Frieda,1977,10,17,0,17.3,-83.4,tropical depression,NA,30,1010
Frieda,1977,10,17,6,17.3,-83.6,tropical depression,NA,30,1009
Frieda,1977,10,17,12,17.2,-83.9,tropical storm,NA,40,1008
Frieda,1977,10,17,18,17.2,-84.4,tropical storm,NA,45,1007
Frieda,1977,10,18,0,17.3,-85,tropical storm,NA,50,1006
Frieda,1977,10,18,6,17.4,-85.8,tropical storm,NA,40,1005
Frieda,1977,10,18,12,17.5,-86.6,tropical depression,NA,30,1006
Frieda,1977,10,18,18,17.6,-87.4,tropical depression,NA,25,1008
Frieda,1977,10,19,0,17.6,-88.3,tropical depression,NA,20,1010
Amelia,1978,7,30,18,25.7,-97,tropical depression,NA,30,1006
Amelia,1978,7,31,0,26.4,-97.4,tropical storm,NA,45,1005
Amelia,1978,7,31,6,27.2,-97.8,tropical storm,NA,40,1007
Amelia,1978,7,31,12,28,-98.2,tropical storm,NA,35,1008
Amelia,1978,7,31,18,28.6,-98.7,tropical depression,NA,30,1010
Amelia,1978,8,1,0,29.3,-99.2,tropical depression,NA,25,1010
Bess,1978,8,5,12,25.3,-90.4,tropical depression,NA,20,1012
Bess,1978,8,5,18,25.1,-91,tropical depression,NA,20,1012
Bess,1978,8,6,0,24.8,-91.8,tropical depression,NA,25,1011
Bess,1978,8,6,6,24.5,-92.5,tropical depression,NA,30,1010
Bess,1978,8,6,12,24.2,-93.3,tropical depression,NA,30,1009
Bess,1978,8,6,18,23.9,-94,tropical storm,NA,35,1008
Bess,1978,8,7,0,23.3,-95,tropical storm,NA,40,1007
Bess,1978,8,7,6,22.8,-95.7,tropical storm,NA,40,1006
Bess,1978,8,7,12,22.2,-96.2,tropical storm,NA,40,1005
Bess,1978,8,7,18,21.6,-96.6,tropical storm,NA,45,1006
Bess,1978,8,8,0,21.1,-96.8,tropical storm,NA,45,1007
Bess,1978,8,8,6,20.4,-96.9,tropical storm,NA,40,1008
Bess,1978,8,8,12,20,-97,tropical depression,NA,25,1010
Cora,1978,8,7,12,13,-35,tropical depression,NA,25,1010
Cora,1978,8,7,18,13.4,-36.2,tropical depression,NA,25,1010
Cora,1978,8,8,0,13.8,-37.8,tropical depression,NA,25,1009
Cora,1978,8,8,6,13.9,-39.6,tropical depression,NA,30,1008
Cora,1978,8,8,12,14,-41.5,tropical storm,NA,50,1003
Cora,1978,8,8,18,14,-43.2,hurricane,1,65,990
Cora,1978,8,9,0,14,-44.9,hurricane,1,80,980
Cora,1978,8,9,6,13.9,-46.8,hurricane,1,80,980
Cora,1978,8,9,12,13.6,-48.6,hurricane,1,70,988
Cora,1978,8,9,18,13.2,-50.6,hurricane,1,65,998
Cora,1978,8,10,0,12.8,-52.8,tropical storm,NA,60,1006
Cora,1978,8,10,6,12.4,-54.8,tropical storm,NA,55,1007
Cora,1978,8,10,12,12.2,-56.8,tropical storm,NA,55,1007
Cora,1978,8,10,18,12.1,-58.8,tropical storm,NA,50,1008
Cora,1978,8,11,0,12,-60.9,tropical storm,NA,45,1008
Cora,1978,8,11,6,12,-62.8,tropical storm,NA,35,1008
Cora,1978,8,11,12,12.1,-64.8,tropical depression,NA,30,1008
Cora,1978,8,11,18,12.1,-66.8,tropical depression,NA,30,1009
Cora,1978,8,12,0,12.2,-68.8,tropical depression,NA,30,1010
Debra,1978,8,26,12,23.4,-88.4,tropical depression,NA,25,1010
Debra,1978,8,27,6,24.5,-91.4,tropical depression,NA,25,1008
Debra,1978,8,28,0,25.8,-93.8,tropical depression,NA,25,1006
Debra,1978,8,28,18,28.7,-94.1,tropical storm,NA,40,1002
Debra,1978,8,29,0,29.6,-93.6,tropical storm,NA,50,1000
Debra,1978,8,29,12,32,-93,tropical depression,NA,30,1002
Debra,1978,8,29,18,34.2,-92.7,tropical depression,NA,15,1005
Ella,1978,8,30,0,26.2,-59.7,tropical depression,NA,20,1012
Ella,1978,8,30,6,26.5,-60.8,tropical depression,NA,20,1011
Ella,1978,8,30,12,27,-62,tropical depression,NA,30,1010
Ella,1978,8,30,18,27.3,-63.1,tropical storm,NA,40,1005
Ella,1978,8,31,0,27.6,-64.2,tropical storm,NA,50,1000
Ella,1978,8,31,6,28.2,-65.9,tropical storm,NA,55,993
Ella,1978,8,31,12,28.8,-67.6,tropical storm,NA,60,986
Ella,1978,8,31,18,29.3,-68.8,hurricane,1,70,980
Ella,1978,9,1,0,29.6,-70,hurricane,2,90,978
Ella,1978,9,1,6,30.1,-71.1,hurricane,3,100,975
Ella,1978,9,1,12,30.7,-71.8,hurricane,3,110,970
Ella,1978,9,1,18,31.1,-72.3,hurricane,3,110,960
Ella,1978,9,2,0,31.2,-72.7,hurricane,3,105,960
Ella,1978,9,2,6,31.4,-73.1,hurricane,3,100,977
Ella,1978,9,2,12,31.6,-73.3,hurricane,1,80,981
Ella,1978,9,2,18,31.9,-73,hurricane,1,70,983
Ella,1978,9,3,0,32.3,-72.8,hurricane,1,70,983
Ella,1978,9,3,6,33,-72.4,hurricane,1,80,981
Ella,1978,9,3,12,33.8,-71.7,hurricane,2,85,976
Ella,1978,9,3,18,35,-70.2,hurricane,2,95,970
Ella,1978,9,4,0,36.2,-68.3,hurricane,3,110,962
Ella,1978,9,4,6,38,-66,hurricane,4,115,958
Ella,1978,9,4,12,40,-63,hurricane,4,120,956
Ella,1978,9,4,18,42.5,-59.5,hurricane,4,115,956
Ella,1978,9,5,0,45,-55,hurricane,3,105,960
Ella,1978,9,5,6,47.2,-50.2,hurricane,1,80,975
Ella,1978,9,5,12,49,-45,hurricane,1,65,980
Flossie,1978,9,4,0,12,-39,tropical depression,NA,25,1006
Flossie,1978,9,6,18,21.8,-56.8,tropical storm,NA,40,1003
Flossie,1978,9,7,12,22.2,-60,tropical storm,NA,40,1001
Flossie,1978,9,8,6,23.5,-62,tropical storm,NA,35,1005
Flossie,1978,9,8,18,25,-60.5,tropical depression,NA,30,1008
Flossie,1978,9,9,6,26.4,-59.2,tropical depression,NA,25,1010
Flossie,1978,9,10,6,28.6,-54.8,tropical depression,NA,30,1008
Flossie,1978,9,11,0,29.2,-50.5,tropical storm,NA,35,1005
Flossie,1978,9,11,6,29.9,-49.1,tropical storm,NA,45,1001
Flossie,1978,9,11,12,30.7,-47.5,tropical storm,NA,55,998
Flossie,1978,9,12,0,31.3,-44.7,tropical storm,NA,60,995
Flossie,1978,9,12,6,31.4,-44,hurricane,1,65,992
Flossie,1978,9,12,12,31.6,-43.5,hurricane,1,75,985
Flossie,1978,9,12,18,31.7,-43,hurricane,1,80,980
Flossie,1978,9,13,0,31.8,-42.9,hurricane,2,85,976
Flossie,1978,9,13,18,33.6,-43.1,hurricane,1,75,985
Flossie,1978,9,15,6,43.1,-35.9,hurricane,1,65,992
Flossie,1978,9,15,12,45.7,-32.8,tropical storm,NA,55,998
Flossie,1978,9,16,0,49.8,-24.3,extratropical,NA,45,1000
Hope,1978,9,12,0,29.8,-80,subtropical depression,NA,25,1012
Hope,1978,9,12,12,30.9,-78.6,subtropical depression,NA,25,1010
Hope,1978,9,13,0,31.1,-76.5,subtropical depression,NA,25,1010
Hope,1978,9,13,12,31.8,-74.2,subtropical depression,NA,25,1009
Hope,1978,9,14,0,32.8,-72.1,subtropical depression,NA,25,1008
Hope,1978,9,14,12,33.2,-68.7,subtropical depression,NA,30,1009
Hope,1978,9,15,0,32.9,-64.8,subtropical storm,NA,35,1008
Hope,1978,9,15,12,31.6,-62.1,subtropical storm,NA,35,1005
Hope,1978,9,16,0,31,-60.3,subtropical storm,NA,35,1002
Hope,1978,9,17,6,33,-54.8,tropical storm,NA,40,1000
Hope,1978,9,17,18,35,-51.8,tropical storm,NA,45,998
Hope,1978,9,18,6,37,-47.8,tropical storm,NA,50,995
Hope,1978,9,18,18,39.1,-43,tropical storm,NA,55,990
Hope,1978,9,19,12,42.5,-36.5,tropical storm,NA,55,987
Hope,1978,9,20,0,45.5,-33,tropical storm,NA,55,990
Hope,1978,9,21,0,57,-30,tropical storm,NA,50,995
Greta,1978,9,14,18,13,-69,tropical storm,NA,35,1004
Greta,1978,9,15,18,13.7,-74.2,tropical storm,NA,50,1000
Greta,1978,9,16,0,13.8,-75.3,tropical storm,NA,55,995
Greta,1978,9,16,12,14,-77.7,hurricane,1,70,989
Greta,1978,9,17,0,14.6,-79.6,hurricane,1,80,982
Greta,1978,9,17,12,15.2,-81.6,hurricane,2,90,974
Greta,1978,9,17,18,15.5,-82.6,hurricane,2,95,968
Greta,1978,9,18,0,15.6,-83.4,hurricane,3,110,952
Greta,1978,9,18,6,15.8,-84.3,hurricane,4,115,947
Greta,1978,9,18,12,16.4,-85.6,hurricane,3,105,957
Greta,1978,9,18,18,16.6,-86.9,hurricane,3,100,964
Greta,1978,9,19,0,17,-88.2,hurricane,2,95,964
Irma,1978,10,2,12,31.7,-31.5,subtropical depression,NA,30,1010
Irma,1978,10,2,18,32,-31.5,subtropical depression,NA,30,1006
Irma,1978,10,4,12,35.1,-31.5,tropical storm,NA,40,1004
Irma,1978,10,4,18,35.8,-31.4,tropical storm,NA,45,1002
Irma,1978,10,5,0,36.7,-31.2,tropical storm,NA,45,1001
Irma,1978,10,5,6,38.2,-30.4,tropical storm,NA,40,1002
Juliet,1978,10,7,18,18,-55.6,tropical depression,NA,25,1011
Juliet,1978,10,8,0,18.3,-56.6,tropical depression,NA,30,1010
Juliet,1978,10,8,6,18.6,-57.7,tropical depression,NA,30,1009
Juliet,1978,10,8,12,18.8,-58.7,tropical storm,NA,35,1008
Juliet,1978,10,8,18,19,-59.8,tropical storm,NA,40,1007
Juliet,1978,10,9,0,19.3,-60.9,tropical storm,NA,45,1006
Juliet,1978,10,9,6,19.7,-62,tropical storm,NA,45,1006
Juliet,1978,10,9,12,19.9,-63,tropical storm,NA,45,1006
Juliet,1978,10,9,18,20.3,-64.2,tropical storm,NA,45,1006
Juliet,1978,10,10,0,20.9,-65.4,tropical storm,NA,45,1006
Juliet,1978,10,10,6,21.7,-67,tropical storm,NA,45,1006
Juliet,1978,10,10,12,22.8,-68.8,tropical storm,NA,45,1006
Juliet,1978,10,10,18,24.3,-70.1,tropical storm,NA,45,1006
Juliet,1978,10,11,0,26.2,-70.9,tropical storm,NA,45,1006
Juliet,1978,10,11,6,28.3,-71,tropical storm,NA,40,1006
Juliet,1978,10,11,12,30.2,-69.9,tropical storm,NA,35,1006
Kendra,1978,10,28,18,23.5,-72.7,tropical depression,NA,30,1008
Kendra,1978,10,29,0,24.2,-73.2,tropical storm,NA,40,1002
Kendra,1978,10,29,12,25.7,-73.7,tropical storm,NA,55,998
Kendra,1978,10,29,18,26.2,-74.1,hurricane,1,65,995
Kendra,1978,10,30,12,28.9,-72.6,hurricane,1,70,990
Kendra,1978,10,30,18,29.3,-72.3,hurricane,1,65,998
Kendra,1978,10,31,0,30,-72,tropical storm,NA,45,1006
Kendra,1978,11,1,6,33.7,-68.2,extratropical,NA,30,1008
Kendra,1978,11,1,12,35.2,-65.5,extratropical,NA,30,1006
Kendra,1978,11,1,18,38,-60.5,extratropical,NA,40,1002
Kendra,1978,11,3,0,46,-35,extratropical,NA,30,1004
Ana,1979,6,19,12,10,-45,tropical depression,NA,25,1011
Ana,1979,6,19,18,10.2,-46,tropical depression,NA,25,1011
Ana,1979,6,20,0,10.5,-47,tropical depression,NA,25,1010
Ana,1979,6,20,6,10.9,-48.1,tropical depression,NA,25,1010
Ana,1979,6,20,12,11.3,-49.2,tropical depression,NA,25,1010
Ana,1979,6,20,18,11.8,-50.2,tropical depression,NA,25,1009
Ana,1979,6,21,0,12.3,-51.1,tropical depression,NA,30,1009
Ana,1979,6,21,6,12.9,-51.9,tropical depression,NA,30,1008
Ana,1979,6,21,12,13.5,-52.7,tropical depression,NA,30,1008
Ana,1979,6,21,18,13.9,-53.5,tropical depression,NA,30,1007
Ana,1979,6,22,0,14.2,-54.7,tropical storm,NA,35,1007
Ana,1979,6,22,6,14.2,-55.8,tropical storm,NA,40,1005
Ana,1979,6,22,12,14.2,-56.9,tropical storm,NA,50,1006
Ana,1979,6,22,18,14.1,-58.3,tropical storm,NA,40,1008
Ana,1979,6,23,0,14.1,-59.8,tropical storm,NA,35,1010
Ana,1979,6,23,6,14,-61.3,tropical depression,NA,30,1012
Ana,1979,6,23,12,14,-62.8,tropical depression,NA,25,1012
Ana,1979,6,23,18,14,-64.5,tropical depression,NA,25,1012
Ana,1979,6,24,0,14,-66.2,tropical depression,NA,25,1012
Bob,1979,7,9,12,22,-96,tropical depression,NA,20,1012
Bob,1979,7,9,18,22.5,-95.3,tropical depression,NA,25,1010
Bob,1979,7,10,0,23,-94.6,tropical depression,NA,30,1007
Bob,1979,7,10,6,23.5,-93.8,tropical storm,NA,35,1004
Bob,1979,7,10,12,24,-93,tropical storm,NA,50,998
Bob,1979,7,10,18,25,-92.3,tropical storm,NA,55,996
Bob,1979,7,11,0,26.2,-91.6,hurricane,1,65,988
Bob,1979,7,11,6,27.8,-91.1,hurricane,1,65,991
Bob,1979,7,11,12,29.1,-90.6,hurricane,1,65,986
Bob,1979,7,11,18,31,-90.2,tropical storm,NA,40,992
Bob,1979,7,12,0,32.5,-89.9,tropical depression,NA,30,998
Bob,1979,7,12,6,34,-89.7,tropical depression,NA,25,1002
Bob,1979,7,12,12,35.9,-89.1,tropical depression,NA,25,1004
Bob,1979,7,12,18,37.2,-87.8,tropical depression,NA,25,1006
Bob,1979,7,13,0,38.5,-86.5,tropical depression,NA,25,1006
Bob,1979,7,13,6,38.8,-85.3,tropical depression,NA,25,1006
Bob,1979,7,13,12,39,-84,tropical depression,NA,25,1007
Bob,1979,7,13,18,39,-82.7,tropical depression,NA,25,1008
Bob,1979,7,14,0,39,-81.3,tropical depression,NA,20,1009
Bob,1979,7,14,6,38.7,-80.1,tropical depression,NA,20,1009
Bob,1979,7,14,12,38.3,-78.8,tropical depression,NA,20,1010
Bob,1979,7,14,18,37.9,-77.7,tropical depression,NA,20,1010
Bob,1979,7,15,0,37.5,-76.5,tropical depression,NA,20,1011
Bob,1979,7,15,6,36.8,-76.3,tropical depression,NA,20,1011
Bob,1979,7,15,12,36,-76,tropical depression,NA,20,1012
Bob,1979,7,15,18,35,-76.3,tropical depression,NA,20,1012
Bob,1979,7,16,0,34,-76.5,tropical depression,NA,20,1013
Bob,1979,7,16,6,33.5,-75.8,tropical depression,NA,20,1013
Bob,1979,7,16,12,33,-75,tropical depression,NA,20,1014
Claudette,1979,7,15,12,12.5,-46.3,tropical depression,NA,20,1014
Claudette,1979,7,15,18,12.8,-48.4,tropical depression,NA,20,1014
Claudette,1979,7,16,0,13.4,-50.4,tropical depression,NA,25,1012
Claudette,1979,7,16,6,14.6,-52.1,tropical depression,NA,25,1012
Claudette,1979,7,16,12,15.7,-53.8,tropical depression,NA,30,1011
Claudette,1979,7,16,18,16.5,-55.5,tropical depression,NA,30,1011
Claudette,1979,7,17,0,17,-57.2,tropical depression,NA,30,1011
Claudette,1979,7,17,6,17.5,-58.8,tropical depression,NA,30,1011
Claudette,1979,7,17,12,17.8,-60.3,tropical storm,NA,35,1011
Claudette,1979,7,17,18,18,-62.1,tropical storm,NA,40,1010
Claudette,1979,7,18,0,18.2,-63.8,tropical storm,NA,35,1010
Claudette,1979,7,18,6,18.3,-65.4,tropical depression,NA,30,1011
Claudette,1979,7,18,12,18.4,-67,tropical depression,NA,30,1011
Claudette,1979,7,18,18,18.5,-68.5,tropical depression,NA,25,1012
Claudette,1979,7,19,0,18.7,-69.5,tropical depression,NA,20,1012
Claudette,1979,7,19,6,18.8,-70.5,tropical depression,NA,20,1012
Claudette,1979,7,19,12,18.8,-71.4,tropical depression,NA,20,1012
Claudette,1979,7,19,18,19,-72.4,tropical depression,NA,20,1012
Claudette,1979,7,20,0,19,-73.3,tropical depression,NA,20,1013
Claudette,1979,7,20,6,19.2,-74.7,tropical depression,NA,20,1013
Claudette,1979,7,20,12,19.5,-76.7,tropical depression,NA,20,1013
Claudette,1979,7,20,18,20,-78.7,tropical depression,NA,20,1013
Claudette,1979,7,21,0,20.6,-80.4,tropical depression,NA,20,1013
Claudette,1979,7,21,6,21.4,-82.2,tropical depression,NA,25,1013
Claudette,1979,7,21,12,22.1,-83.5,tropical depression,NA,30,1012
Claudette,1979,7,21,18,22.8,-85,tropical depression,NA,30,1010
Claudette,1979,7,22,0,23.5,-86.5,tropical depression,NA,30,1007
Claudette,1979,7,22,6,24,-87.4,tropical depression,NA,30,1007
Claudette,1979,7,22,12,24.5,-88.5,tropical depression,NA,30,1007
Claudette,1979,7,22,18,25,-89.5,tropical depression,NA,30,1006
Claudette,1979,7,23,0,25.4,-90.5,tropical depression,NA,30,1005
Claudette,1979,7,23,6,25.9,-91.4,tropical depression,NA,30,1004
Claudette,1979,7,23,12,26.4,-92.4,tropical storm,NA,35,1003
Claudette,1979,7,23,18,26.9,-92.9,tropical storm,NA,35,1003
Claudette,1979,7,24,0,27.5,-93.4,tropical storm,NA,35,1003
Claudette,1979,7,24,6,28.3,-93.5,tropical storm,NA,40,1003
Claudette,1979,7,24,12,28.8,-93.7,tropical storm,NA,45,1002
Claudette,1979,7,24,18,29.6,-93.9,tropical storm,NA,45,1000
Claudette,1979,7,25,0,30.3,-93.9,tropical storm,NA,40,997
Claudette,1979,7,25,6,30.3,-94.3,tropical storm,NA,35,998
Claudette,1979,7,25,12,30.5,-94.8,tropical depression,NA,30,1000
Claudette,1979,7,25,18,30.5,-95.2,tropical depression,NA,30,1001
Claudette,1979,7,26,0,30.2,-95.3,tropical depression,NA,30,1001
Claudette,1979,7,26,6,30.6,-95.1,tropical depression,NA,30,1002
Claudette,1979,7,26,12,30.8,-95.4,tropical depression,NA,25,1003
Claudette,1979,7,26,18,31.3,-96.3,tropical depression,NA,25,1004
Claudette,1979,7,27,0,31.8,-96.6,tropical depression,NA,20,1004
Claudette,1979,7,27,6,32.7,-96.4,tropical depression,NA,20,1006
Claudette,1979,7,27,12,34,-95.9,tropical depression,NA,15,1007
Claudette,1979,7,27,18,35.3,-95.3,tropical depression,NA,15,1007
Claudette,1979,7,28,0,36.4,-94.6,tropical depression,NA,15,1007
Claudette,1979,7,28,6,37.8,-93.4,tropical depression,NA,15,1008
Claudette,1979,7,28,12,38.6,-91,tropical depression,NA,15,1009
Claudette,1979,7,28,18,38.8,-88,tropical depression,NA,15,1009
Claudette,1979,7,29,0,39,-85.2,tropical depression,NA,15,1010
Claudette,1979,7,29,6,39,-82.8,tropical depression,NA,15,1011
Claudette,1979,7,29,12,39,-80.2,tropical depression,NA,15,1011
David,1979,8,25,12,11.7,-36.1,tropical depression,NA,25,1008
David,1979,8,25,18,11.7,-38.2,tropical depression,NA,25,1007
David,1979,8,26,0,11.7,-40.3,tropical depression,NA,30,1006
David,1979,8,26,6,11.6,-42.2,tropical storm,NA,35,1005
David,1979,8,26,12,11.6,-44,tropical storm,NA,40,1003
David,1979,8,26,18,11.6,-45.5,tropical storm,NA,45,998
David,1979,8,27,0,11.7,-47,tropical storm,NA,55,990
David,1979,8,27,6,11.8,-48.5,hurricane,1,65,980
David,1979,8,27,12,11.8,-50,hurricane,1,80,966
David,1979,8,27,18,11.9,-51.5,hurricane,2,95,954
David,1979,8,28,0,12.2,-52.9,hurricane,4,115,947
David,1979,8,28,6,12.5,-54.4,hurricane,4,125,941
David,1979,8,28,12,12.8,-55.7,hurricane,4,130,938
David,1979,8,28,18,13.2,-56.9,hurricane,4,125,941
David,1979,8,29,0,13.7,-58,hurricane,4,120,944
David,1979,8,29,6,14.2,-59.2,hurricane,4,120,942
David,1979,8,29,12,14.8,-60.3,hurricane,4,125,938
David,1979,8,29,18,15.3,-61.6,hurricane,4,125,933
David,1979,8,30,0,15.6,-62.8,hurricane,4,130,929
David,1979,8,30,6,16,-64.2,hurricane,5,140,925
David,1979,8,30,12,16.3,-65.2,hurricane,5,145,924
David,1979,8,30,18,16.6,-66.2,hurricane,5,150,924
David,1979,8,31,0,16.8,-67.3,hurricane,5,145,927
David,1979,8,31,6,17,-68.3,hurricane,5,145,928
David,1979,8,31,12,17.2,-69.1,hurricane,5,145,927
David,1979,8,31,18,17.9,-69.7,hurricane,5,150,926
David,1979,9,1,0,18.8,-70.4,hurricane,4,130,953
David,1979,9,1,6,19.3,-72,hurricane,3,100,978
David,1979,9,1,12,19.7,-73.7,hurricane,1,65,1002
David,1979,9,1,18,20.6,-74.6,tropical storm,NA,60,1002
David,1979,9,2,0,21.3,-75.2,hurricane,1,65,997
David,1979,9,2,6,21.9,-75.5,hurricane,1,70,990
David,1979,9,2,12,23,-76.3,hurricane,1,70,984
David,1979,9,2,18,23.9,-77.4,hurricane,1,75,979
David,1979,9,3,0,24.6,-78.2,hurricane,1,80,976
David,1979,9,3,6,25.3,-79.1,hurricane,1,80,974
David,1979,9,3,12,26.3,-79.6,hurricane,2,85,973
David,1979,9,3,18,27.2,-80.2,hurricane,2,85,972
David,1979,9,4,0,28,-80.5,hurricane,2,85,971
David,1979,9,4,6,29.1,-80.8,hurricane,2,85,970
David,1979,9,4,12,30.2,-80.9,hurricane,2,85,970
David,1979,9,4,18,31.5,-81.2,hurricane,1,80,970
David,1979,9,5,0,32.5,-81.1,hurricane,1,65,972
David,1979,9,5,6,33.5,-80.9,tropical storm,NA,55,976
David,1979,9,5,12,34.9,-80.6,tropical storm,NA,45,980
David,1979,9,5,18,36.2,-80.1,tropical storm,NA,40,984
David,1979,9,6,0,37.6,-79.5,tropical storm,NA,40,987
David,1979,9,6,6,39.2,-78.5,tropical storm,NA,40,989
David,1979,9,6,12,41.5,-76.3,tropical storm,NA,40,991
David,1979,9,6,18,43.3,-73.7,extratropical,NA,40,992
David,1979,9,7,0,45,-70,extratropical,NA,45,991
David,1979,9,7,6,46.5,-66,extratropical,NA,50,988
David,1979,9,7,12,47.5,-61.5,extratropical,NA,50,987
David,1979,9,7,18,50,-57,extratropical,NA,55,986
David,1979,9,8,0,52.5,-52.5,extratropical,NA,60,985
Frederic,1979,8,29,6,11,-25.5,tropical depression,NA,25,1009
Frederic,1979,8,29,12,11.1,-28,tropical depression,NA,30,1009
Frederic,1979,8,29,18,11.2,-30.5,tropical depression,NA,30,1008
Frederic,1979,8,30,0,11.3,-32.5,tropical depression,NA,30,1007
Frederic,1979,8,30,6,11.4,-34.2,tropical depression,NA,30,1006
Frederic,1979,8,30,12,11.5,-36,tropical storm,NA,35,1005
Frederic,1979,8,30,18,11.6,-37.8,tropical storm,NA,40,1003
Frederic,1979,8,31,0,11.7,-39.7,tropical storm,NA,45,1000
Frederic,1979,8,31,6,11.8,-41.6,tropical storm,NA,50,997
Frederic,1979,8,31,12,11.9,-43.5,tropical storm,NA,55,994
Frederic,1979,8,31,18,12,-45.1,tropical storm,NA,55,991
Frederic,1979,9,1,0,12.5,-47,tropical storm,NA,60,988
Frederic,1979,9,1,6,12.9,-48.7,hurricane,1,65,987
Frederic,1979,9,1,12,13.3,-50.4,hurricane,1,65,988
Frederic,1979,9,1,18,13.8,-52.3,hurricane,1,65,990
Frederic,1979,9,2,0,14.3,-54.1,tropical storm,NA,60,992
Frederic,1979,9,2,6,14.9,-55.5,tropical storm,NA,60,994
Frederic,1979,9,2,12,15.5,-57.2,tropical storm,NA,60,996
Frederic,1979,9,2,18,16.3,-58.8,tropical storm,NA,55,999
Frederic,1979,9,3,0,16.7,-59.8,tropical storm,NA,55,1002
Frederic,1979,9,3,6,17.1,-60.8,tropical storm,NA,55,1000
Frederic,1979,9,3,12,17.5,-61.8,tropical storm,NA,50,999
Frederic,1979,9,3,18,17.8,-62.8,tropical storm,NA,50,1000
Frederic,1979,9,4,0,18,-63.8,tropical storm,NA,50,1002
Frederic,1979,9,4,6,18.1,-64.8,tropical storm,NA,45,1003
Frederic,1979,9,4,12,18.1,-65.8,tropical storm,NA,45,1004
Frederic,1979,9,4,18,18.1,-66.8,tropical storm,NA,45,1005
Frederic,1979,9,5,0,18,-67.8,tropical storm,NA,45,1006
Frederic,1979,9,5,6,17.5,-68.7,tropical storm,NA,45,1007
Frederic,1979,9,5,12,17.4,-69.2,tropical storm,NA,40,1008
Frederic,1979,9,5,18,17.8,-69.6,tropical storm,NA,40,1007
Frederic,1979,9,6,0,18.5,-69.9,tropical storm,NA,40,1005
Frederic,1979,9,6,6,19.4,-70.7,tropical storm,NA,35,1005
Frederic,1979,9,6,12,19.9,-71.8,tropical storm,NA,35,1006
Frederic,1979,9,6,18,20,-73,tropical depression,NA,30,1006
Frederic,1979,9,7,0,20.1,-74.5,tropical depression,NA,30,1006
Frederic,1979,9,7,6,20.3,-75.8,tropical depression,NA,25,1006
